OID_,id,status,lon,lat,z,requestDate,installDate,roofAccess,notes,name,neighborhood,boroughCode,borough,neighborhoodCode
189,1944,Installed,-73.955361199999999,40.694256600000003,30,1529080340150.000000000000000,1593316800000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
190,1946,Installed,-73.924993000000001,40.698238000000003,13,1529086891119.000000000000000,1542344400000.000000000000000,false,,,Bushwick,4,Brooklyn,157
191,1958,Installed,-73.963213299999993,40.677252000000003,57,1529354386495.000000000000000,1535083200000.000000000000000,true,kiosk,,Crown Heights,3,Brooklyn,180
192,1963,Installed,-73.966923999999992,40.710923000000001,31,1529431881179.000000000000000,1535688000000.000000000000000,true,,,Williamsburg,4,Brooklyn,145
193,1971,Installed,-73.994821999999999,40.712772999999999,55,1529781705204.000000000000000,1536206400000.000000000000000,true,hub Omni,Two Bridges,Two Bridges,1,Manhattan,146
194,1983,Installed,-73.980654999999999,40.722670000000001,21,1530291383834.000000000000000,1548824400000.000000000000000,true,,,East Village,1,Manhattan,127
195,1995,Installed,-73.951428600000000,40.688515600000002,31,1530493389806.000000000000000,1607317200000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
196,2012,Installed,-73.939437900000001,40.688717500000003,31,1531143690501.000000000000000,1532750400000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
197,2026,Installed,-73.987999599999995,40.714603099999998,71,1531363834883.000000000000000,1532836800000.000000000000000,false,,,Lower East Side,1,Manhattan,137
198,2039,Installed,-73.913684599999996,40.699891500000000,34,1531788558988.000000000000000,1533355200000.000000000000000,false,,,Bushwick,4,Brooklyn,157
199,2047,Installed,-73.957174999999992,40.672239699999999,49,1532022441612.000000000000000,1533873600000.000000000000000,true,kiosk,,Crown Heights,3,Brooklyn,180
200,2058,Installed,-73.918759699999995,40.687076500000003,30,1532300291841.000000000000000,1533096000000.000000000000000,false,,,Bedford-Stuyvesant,3,Brooklyn,169
201,2068,Installed,-73.957886799999997,40.654078100000000,40,1532470619998.000000000000000,1533960000000.000000000000000,true,Kiosk,,Flatbush,3,Brooklyn,199
202,2071,Installed,-73.914419400000000,40.703510799999997,30,1532536775842.000000000000000,1533355200000.000000000000000,true,,,Bushwick,4,Brooklyn,157
203,2074,Installed,-73.979332700000001,40.713153100000000,76,1532581471296.000000000000000,1533096000000.000000000000000,true,,,Lower East Side,1,Manhattan,137
204,2082,Installed,-73.939437900000001,40.688717500000003,36,1532803032960.000000000000000,1535256000000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
205,2088,Installed,-73.996938000000000,40.713099000000000,25,1532992470959.000000000000000,1537243200000.000000000000000,true,,,Chinatown,1,Manhattan,138
206,2090,Installed,-73.954098000000002,40.725627000000003,17,1533050753764.000000000000000,1537848000000.000000000000000,true,hub Omni+sectors,Guernsey,Greenpoint,3,Brooklyn,123
207,2101,Installed,-73.903445099999999,40.703735000000002,36,1533328792766.000000000000000,1541394000000.000000000000000,true,Omni,JC,Ridgewood,4,Queens,149
208,2111,Installed,-73.948400199999995,40.711002600000000,29,1533570558704.000000000000000,1533528000000.000000000000000,true,,,Williamsburg,4,Brooklyn,145
209,2126,Installed,-73.985229699999991,40.732774100000000,15,1533747454925.000000000000000,1534478400000.000000000000000,true,kiosk with netwatch script,,Gramercy,1,Manhattan,117
210,2144,Installed,-73.870019599999992,40.863603500000004,52,1534520635535.000000000000000,1536638400000.000000000000000,true,,,Allerton,2,Bronx,28
211,2148,Installed,-73.922193999999990,40.685942999999988,22,1534553622122.000000000000000,1535342400000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
212,2203,Installed,-73.941228899999999,40.682964800000001,28,1535460209298.000000000000000,1577595600000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
213,2223,Installed,-73.949352777777705,40.728069400000003,17,1535492166753.000000000000000,1535860800000.000000000000000,true,Omni,,Greenpoint,3,Brooklyn,123
214,2268,Installed,-73.994087199999996,40.680962200000003,21,1535566562803.000000000000000,1537329600000.000000000000000,false,kiosk,,Carroll Gardens,3,Brooklyn,173
215,2274,Installed,-73.983418000000000,40.725749999999998,34,1535632167086.000000000000000,1546923600000.000000000000000,true,hub Omni + sectors,100AVA,East Village,1,Manhattan,127
216,2279,Installed,-73.966924000000006,40.710923000000001,5,1535639467960.000000000000000,1536379200000.000000000000000,true,,,Williamsburg,4,Brooklyn,145
217,2282,Installed,-73.993805999999992,40.682993300000000,34,1535650763611.000000000000000,1592107200000.000000000000000,false,Hub,Degraw,Carroll Gardens,3,Brooklyn,173
218,2337,Installed,-73.970794599999991,40.681469300000003,-1,1536189387090.000000000000000,1585627200000.000000000000000,false,,,Prospect Heights,3,Brooklyn,175
219,2344,Installed,-73.913592699999995,40.688908900000001,21,1536258702357.000000000000000,1595822400000.000000000000000,true,,,Bushwick,4,Brooklyn,157
220,2350,Installed,-73.996850699999996,40.712495400000002,18,1536287318513.000000000000000,1536552000000.000000000000000,true,Hub Omni,,Two Bridges,1,Manhattan,146
221,2415,Installed,-73.998508500000000,40.715007000000000,24,1537802228164.000000000000000,1538193600000.000000000000000,true,,,Chinatown,1,Manhattan,138
222,2441,Installed,-73.990417800000003,40.716558599999999,48,1538225601970.000000000000000,1553832000000.000000000000000,false,Omni,,Chinatown,1,Manhattan,138
223,2462,Installed,-74.001461000000006,40.655126000000003,17,1538826302450.000000000000000,1561089600000.000000000000000,false,Omni,,Sunset Park,3,Brooklyn,193
224,2463,Installed,-73.988092999999992,40.719777999999998,72,1538846914330.000000000000000,1539144000000.000000000000000,true,Hub,Rivington Hotel,Lower East Side,1,Manhattan,137
225,2468,Installed,-73.965580000000003,40.804665800000002,75,1538927648829.000000000000000,1548824400000.000000000000000,true,"Kiosk, was s x t. stopped pairing with kiosk",,Morningside Heights,1,Manhattan,76
226,2481,Installed,-73.999174900000000,40.657797000000002,18,1539188033114.000000000000000,1587787200000.000000000000000,true,Omni,,Sunset Park,3,Brooklyn,193
227,2482,Installed,-73.924329000000000,40.699601999999999,24,1539189491945.000000000000000,1633838400000.000000000000000,true,Omni,,Bushwick,4,Brooklyn,157
228,2503,Installed,-73.984540999999993,40.720397599999998,29,1539494448885.000000000000000,1540526400000.000000000000000,true,,,Lower East Side,1,Manhattan,137
229,2539,Installed,-73.983117699999994,40.717762700000002,26,1540420747027.000000000000000,1540353600000.000000000000000,true,,,Lower East Side,1,Manhattan,137
230,2573,Installed,-73.928511000000000,40.685569999999998,24,1540939883149.000000000000000,1558152000000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
231,2590,Installed,-73.985880999999992,40.720793000000000,20,1541012112081.000000000000000,1543640400000.000000000000000,true,,,Lower East Side,1,Manhattan,137
232,2596,Installed,-73.955600000000004,40.671599999999998,47,1541110624142.000000000000000,1541653200000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
233,2603,Installed,-73.990417800000003,40.714280000000002,26,1541177533620.000000000000000,1562990400000.000000000000000,true,Omni-only,,Chinatown,1,Manhattan,138
234,2623,Installed,-73.955016799999996,40.679816000000002,27,1541563194459.000000000000000,1542085200000.000000000000000,true,SXT,,Bedford-Stuyvesant,3,Brooklyn,169
235,2641,Installed,-73.960499999999996,40.657604900000003,28,1542213238905.000000000000000,1542517200000.000000000000000,true,Kiosk,,Prospect-Lefferts Gardens,3,Brooklyn,187
236,2644,Installed,-73.989224100000001,40.661677800000000,46,1542301671250.000000000000000,1597723200000.000000000000000,false,sxt solo to 6571,,Sunset Park,3,Brooklyn,193
237,2646,Installed,-73.946441100000001,40.683513200000000,26,1542405482721.000000000000000,1553918400000.000000000000000,true,Omni only,,Bedford-Stuyvesant,3,Brooklyn,169
238,2647,Installed,-73.921502300000000,40.702884999999988,27,1542409182647.000000000000000,1547442000000.000000000000000,true,,,Bushwick,4,Brooklyn,157
239,2663,Installed,-73.997066000000004,40.716808000000000,28,1542666920565.000000000000000,1542949200000.000000000000000,true,,,Chinatown,1,Manhattan,138
240,2664,Installed,-73.954101800000004,40.725540000000002,16,1542736095551.000000000000000,1564718400000.000000000000000,true,,,Greenpoint,3,Brooklyn,123
241,2699,Installed,-73.952312000000006,40.725467000000002,12,1543946181368.000000000000000,1545886800000.000000000000000,true,,,Greenpoint,3,Brooklyn,123
242,2701,Installed,-74.000736000000003,40.647753000000002,58,1543957978125.000000000000000,1612414800000.000000000000000,true,hub Omni+sector,Sunset Park,Sunset Park,3,Brooklyn,193
243,2708,Installed,-73.989820899999998,40.715817399999999,26,1543995780113.000000000000000,1545368400000.000000000000000,true,,,Chinatown,1,Manhattan,138
244,2716,Installed,-73.941099600000001,40.680737999999998,31,1544131704592.000000000000000,1620273600000.000000000000000,true,Omni only,,Bedford-Stuyvesant,3,Brooklyn,169
245,2723,Installed,-73.951895999999991,40.673268000000000,42,1544327478973.000000000000000,1549774800000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
246,2741,Installed,-73.958476800000000,40.718913600000000,23,1544767173996.000000000000000,1582088400000.000000000000000,true,Omni,,Williamsburg,4,Brooklyn,145
247,2743,Installed,-73.911062799999996,40.703281900000000,34,1544807389214.000000000000000,1553400000000.000000000000000,true,Omni,,Ridgewood,4,Queens,149
248,2749,Installed,-74.003608000000000,40.713161999999997,73,1544994078273.000000000000000,1549602000000.000000000000000,false,,"Borough President, Centre St Hub",Civic Center,1,Manhattan,140
249,2786,Installed,-73.982801699999996,40.728305300000002,22,1546380582430.000000000000000,1547355600000.000000000000000,false,,,East Village,1,Manhattan,127
250,2792,Installed,-73.995240999999993,40.711997900000000,28,1546478232501.000000000000000,1596168000000.000000000000000,true,Omni,,Two Bridges,1,Manhattan,146
251,2795,Installed,-73.973659400000003,40.784039200000002,59,1546546470021.000000000000000,1549947600000.000000000000000,false,Kiosk,,Upper West Side,1,Manhattan,83
252,2814,Installed,-73.989690999999993,40.722964099999999,30,1546909641812.000000000000000,1548392400000.000000000000000,true,hub Omni,Eldridge,Lower East Side,1,Manhattan,137
253,2817,Installed,-73.989690999999993,40.722964099999999,30,1546978080167.000000000000000,1548392400000.000000000000000,true,,,Lower East Side,1,Manhattan,137
254,2821,Installed,-73.989690999999993,40.722964099999999,33,1547066667231.000000000000000,1548392400000.000000000000000,true,,,Lower East Side,1,Manhattan,137
255,2822,Installed,-73.977631599999995,40.742871800000003,42,1547074030699.000000000000000,1540526400000.000000000000000,false,kiosk vpn,,Kips Bay,1,Manhattan,111
256,2827,Installed,-73.951689999999999,40.691957000000002,24,1547159083420.000000000000000,1573016400000.000000000000000,true,Omni+sxt,,Bedford-Stuyvesant,3,Brooklyn,169
257,2842,Installed,-73.982532700000007,40.774645000000000,132,1547484647747.000000000000000,1550811600000.000000000000000,false,kiosk,,Upper West Side,1,Manhattan,83
258,2857,Installed,-73.930907399999995,40.676810799999998,28,1547690937741.000000000000000,1551330000000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
259,2862,Installed,-73.930402000000001,40.693966000000003,27,1547848399804.000000000000000,1549515600000.000000000000000,false,,,Bedford-Stuyvesant,3,Brooklyn,169
260,2874,Installed,-73.928278199999994,40.685950499999997,25,1548113170841.000000000000000,1550811600000.000000000000000,true,hub Omni,,Bedford-Stuyvesant,3,Brooklyn,169
261,2882,Installed,-73.911253099999996,40.681513000000002,31,1548368341668.000000000000000,1552708800000.000000000000000,true,lbe only,,Bedford-Stuyvesant,3,Brooklyn,169
262,2889,Installed,-73.983714599999999,40.664684399999999,53,1548596517420.000000000000000,1593662400000.000000000000000,true,Omni,,South Slope,3,Brooklyn,183
263,2900,Installed,-73.980654999999999,40.722670000000001,21,1548886725453.000000000000000,1548824400000.000000000000000,true,,,East Village,1,Manhattan,127
264,2907,Installed,-73.966898999999998,40.801248000000001,50,1549203540401.000000000000000,1549170000000.000000000000000,false,Kiosk vpn,,Upper West Side,1,Manhattan,83
265,2912,Installed,-73.958376999999999,40.674785000000000,50,1549399072379.000000000000000,1551330000000.000000000000000,true,lbe only,,Crown Heights,3,Brooklyn,180
266,2915,Installed,-73.998180800000000,40.716546299999997,25,1549568567217.000000000000000,1561780800000.000000000000000,true,,,Chinatown,1,Manhattan,138
267,2919,Installed,-73.925556999999998,40.698706100000003,21,1549570625828.000000000000000,1556856000000.000000000000000,true,,,Bushwick,4,Brooklyn,157
268,2932,Installed,-73.913891199999995,40.697507100000003,24,1549991337727.000000000000000,1550638800000.000000000000000,true,Omni,RiseBoro Youth Center,Bushwick,4,Brooklyn,157
269,2934,Installed,-73.940488999999999,40.714038000000002,22,1550001358731.000000000000000,1554436800000.000000000000000,true,Omni,,Williamsburg,4,Brooklyn,145
270,2949,Installed,-73.928708000000000,40.685932000000001,24,1550380950997.000000000000000,1554609600000.000000000000000,false,,,Bedford-Stuyvesant,3,Brooklyn,169
271,2950,Installed,-73.977482699999996,40.722190699999999,23,1550440854262.000000000000000,1551243600000.000000000000000,true,hub Omni,Ave D,East Village,1,Manhattan,127
272,2959,Installed,-73.928760400000002,40.685903199999998,24,1550590897303.000000000000000,1554609600000.000000000000000,true,hub Omni,,Bedford-Stuyvesant,3,Brooklyn,169
273,2961,Installed,-73.911496999999997,40.694653000000002,27,1550593863650.000000000000000,1551502800000.000000000000000,true,,,Bushwick,4,Brooklyn,157
274,2983,Installed,-73.989545399999997,40.723926700000000,29,1551075631845.000000000000000,1553745600000.000000000000000,true,Omni,,East Village,1,Manhattan,127
275,2989,Installed,-73.977482699999996,40.722190699999999,24,1551293983492.000000000000000,1551243600000.000000000000000,true,,,East Village,1,Manhattan,127
276,2997,Installed,-73.996938000000000,40.713099000000000,25,1551603516311.000000000000000,1556596800000.000000000000000,true,,,Chinatown,1,Manhattan,138
277,2998,Installed,-73.916698999999994,40.684669999999997,20,1551634472143.000000000000000,1552363200000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
278,3002,Installed,-73.929017999999999,40.685555999999998,24,1551649758906.000000000000000,1557547200000.000000000000000,true,Omni-only,,Bedford-Stuyvesant,3,Brooklyn,169
279,3004,Installed,-73.992108900000005,40.713335600000001,33,1551726918614.000000000000000,1552622400000.000000000000000,true,Omni,,Chinatown,1,Manhattan,138
280,3016,Installed,-73.981071000000000,40.727888999999998,27,1551981914224.000000000000000,1553918400000.000000000000000,true,Omni,,East Village,1,Manhattan,127
281,3024,Installed,-73.987971999999999,40.713662999999997,25,1552160854069.000000000000000,1504152000000.000000000000000,true,,,Lower East Side,1,Manhattan,137
282,3035,Installed,-73.949839299999994,40.684981700000002,26,1552706987034.000000000000000,1556510400000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
283,3037,Installed,-73.995095000000006,40.713777000000000,28,1552746939848.000000000000000,1553659200000.000000000000000,true,Omni,,Chinatown,1,Manhattan,138
284,3058,Installed,-73.989690999999993,40.722963999999997,30,1553464201940.000000000000000,1554523200000.000000000000000,false,,,Lower East Side,1,Manhattan,137
285,3072,Installed,-73.988489500000000,40.725282800000002,29,1553875013752.000000000000000,1553918400000.000000000000000,true,lbe only,,East Village,1,Manhattan,127
286,3075,Installed,-73.928765999999996,40.685929999999999,25,1553979271280.000000000000000,1554609600000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
