,id,x,y,z,point_radius,status,requestDate,installDate,roofAccess,notes,panoramas,class,boroughCode,neighborhoodCode,borough,neighborhood,Date_Year
618,11272,-73.944455,40.6900978,27.0,2.7,Installed,1642181865837,1642827600000,-1,Omni only,[],,3,122,Brooklyn,Bedford-Stuyvesant,2022
619,11283,-73.9582991,40.6737747,49.0,4.9,Installed,1642351646028,1667016000000,0,410-8C,[],,3,130,Brooklyn,Crown Heights,2022
620,11290,-73.9349485,40.6836883,32.0,3.2,Installed,1642438212572,1642482000000,-1,410-8C,[],,3,122,Brooklyn,Bedford-Stuyvesant,2022
621,11296,-73.9189443,40.6818577,28.0,2.8,Installed,1642534786977,1645419600000,-1,Omni only,[],,3,122,Brooklyn,Bedford-Stuyvesant,2022
622,11300,-73.9912901,40.7186133,35.0,3.5,Installed,1642603564489,1644901200000,-1,Omni,"[""11300.jpg"",""11300a.jpg"",""11300b.jpg""]",,1,29,Manhattan,Lower East Side,2022
623,11310,-73.9308869,40.7052658,24.0,2.4,Installed,1642740781403,1643086800000,-1,Omni + AP,"[""11310.jpg"",""11310a.jpg""]",,4,216,Brooklyn,Williamsburg,2022
624,11339,-73.9939014,40.7156785,40.0,4.0,Installed,1643165125836,1649563200000,-1,Omni,"[""11339.jpg"",""11339a.jpg"",""11339b.jpg"",""11339c.jpg"",""11339d.jpg"",""11339e.jpg""]",,1,30,Manhattan,Chinatown,2022
625,11340,-73.9166268,40.689927,28.0,2.8,Installed,1643172011816,1644037200000,-1,Omni,"[""11340.jpg"",""11340a.jpg""]",,4,221,Brooklyn,Bushwick,2022
626,11355,-73.9632133,40.672692,65.0,6.5,Installed,1643332383159,1643950800000,0,SXT solo,"[""""11355.jpg""""]",,3,126,Brooklyn,Prospect Heights,2022
627,11364,-73.926768,40.684866,25.0,2.5,Installed,1643517384291,1645938000000,-1,Omni only,"[""11364.jpg"",""11364a.jpg"",""11364b.jpg"",""11364c.jpg"",""11364d.jpg"",""11364e.jpg"",""11364f.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
628,11394,-74.0041303,40.6498355,50.0,5.0,Installed,1643839273262,1645851600000,-1,Omni,"[""11394.jpg"",""11394a.jpg""]",,3,137,Brooklyn,Sunset Park,2022
629,11418,-73.9555793,40.6858366,30.0,3.0,Installed,1644167814691,1651204800000,0,Omni,"[""11418.jpg"",""11418a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
630,11446,-73.946705,40.6777858,32.0,3.2,Installed,1644425969925,1648872000000,-1,Omni,"[""11446.jpg"",""11446a.jpg"",""11446b.jpg""]",,3,130,Brooklyn,Crown Heights,2022
631,11460,-73.9210446,40.6871027,26.0,2.6,Installed,1644699856594,1644642000000,0,Omni,[],,3,122,Brooklyn,Bedford-Stuyvesant,2022
632,11467,-73.9897521,40.7235891,37.0,3.7,Installed,1644857326411,1644987600000,-1,Omni,"[""11467.jpg"",""11467a.jpg"",""11467b.jpg""]",,1,24,Manhattan,East Village,2022
633,11480,-73.923998,40.6819849,23.0,2.3,Installed,1645108790313,1654574400000,-1,Omni only,"[""11480.jpg"",""11480a.jpg"",""11480b.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
634,11490,-73.916624,40.6994995,23.0,2.3,Installed,1645288698324,1645246800000,-1,Omni only,[],,4,221,Brooklyn,Bushwick,2022
635,11516,-73.94671,40.721346,19.0,1.9,Installed,1645538426566,1646370000000,-1,Omni,"[""11516.jpg"",""11516a.jpg""]",,3,113,Brooklyn,Greenpoint,2022
636,11545,-73.9443469,40.6920787,34.0,3.4,Installed,1645647440878,1648612800000,-1,460-25B,[],,3,122,Brooklyn,Bedford-Stuyvesant,2022
637,11558,-73.9508906,40.7335377,11.0,1.1,Installed,1645746380150,1659153600000,-1,Omni only,"[""11558.jpg"",""11558a.jpg""]",,3,113,Brooklyn,Greenpoint,2022
638,11577,-73.923054,40.7001455,20.0,2.0,Installed,1645887544005,1645851600000,0,Omni only,[],,4,221,Brooklyn,Bushwick,2022
639,11581,-73.899631,40.7007509,35.0,3.5,Installed,1645919478199,1648785600000,0,sxt to nn446,"[""11581.jpg"",""11581a.jpg"",""11581b.jpg""]",,4,218,Queens,Ridgewood,2022
640,11585,-73.9915843,40.660887,50.0,5.0,Installed,1645980931135,1645938000000,-1,SXT solo,[],,3,137,Brooklyn,Sunset Park,2022
641,11615,-73.98298,40.6655078,51.0,5.1,Installed,1646191088343,1649822400000,-1,Omni,"[""11615.jpg"",""11615a.jpg""]",,3,131,Brooklyn,South Slope,2022
642,11618,-74.0004064,40.6599036,15.0,1.5,Installed,1646247532338,1649736000000,-1,Omni only,"[""""11618.jpg""""]",,3,137,Brooklyn,Sunset Park,2022
643,11628,-74.0123622,40.6537841,17.0,1.7,Installed,1646410374581,1646370000000,-1,131-22A,[],,3,137,Brooklyn,Sunset Park,2022
644,11637,-73.910311,40.702249,34.0,3.4,Installed,1646492633438,1646542800000,0,Omni,[],,4,218,Queens,Ridgewood,2022
645,11640,-73.9158805,40.6984668,26.0,2.6,Installed,1646495061727,1646456400000,-1,Omni,[],,4,221,Brooklyn,Bushwick,2022
646,11650,-73.9902378,40.7160986,28.0,2.8,Installed,1646526347931,1649908800000,-1,Omni only,"[""11650.jpg"",""11650a.jpg""]",,1,30,Manhattan,Chinatown,2022
647,11664,-73.9134417,40.6873485,23.0,2.3,Installed,1646669882874,1646629200000,-1,Omni,[],,4,221,Brooklyn,Bushwick,2022
648,11675,-73.9949472,40.6621175,31.0,3.1,Installed,1646784582513,1646802000000,0,Omni,[],,3,137,Brooklyn,Sunset Park,2022
649,11710,-73.963441,40.6750652,49.0,4.9,Installed,1647206220872,1650254400000,-1,Omni only,"[""11710.jpg"",""11710a.jpg""]",,3,126,Brooklyn,Prospect Heights,2022
650,11718,-73.9550388,40.6876298,38.0,3.8,Installed,1647290476973,1648958400000,-1,Omni,"[""11718.jpg"",""11718a.jpg"",""11718b.jpg"",""11718c.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
651,11725,-73.9654609,40.6735079,64.0,6.4,Installed,1647373151732,1647316800000,-1,Omni,"[""""11725.jpg""""]",,3,126,Brooklyn,Prospect Heights,2022
652,11732,-73.9396118,40.684266,26.0,2.6,Installed,1647443953759,1649217600000,-1,Omni only,"[""11732.jpg"",""11732a.jpg"",""11732b.jpg"",""11732c.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
653,11744,-73.9442713,40.8211177,28.0,2.8,Installed,1647492363207,1649044800000,-1,Omni,"[""11744.jpg"",""11744a.jpg""]",,1,4,Manhattan,Harlem,2022
654,11758,-73.9478073,40.6318633,15.0,1.5,Installed,1647714963888,1647662400000,0,vpn,[],,3,139,Brooklyn,Flatbush,2022
655,11767,-73.9520012,40.6531158,41.0,4.1,Installed,1647877966439,1650772800000,-1,Omni,"[""11767.jpg"",""11767a.jpg"",""11767b.jpg""]",,3,138,Brooklyn,East Flatbush,2022
656,11816,-74.01894444,40.64741066,28.0,2.8,Installed,1648580937895,1653192000000,-1,Omni,"[""11816.jpg"",""11816a.jpg""]",,3,137,Brooklyn,Sunset Park,2022
657,11863,-73.952987,40.739688,5.0,0.5,Installed,1648925883121,1648958400000,-1,Omni,[],,4,194,Queens,Long Island City,2022
658,11875,-73.9389944,40.6961389,17.0,1.7,Installed,1649012283000,1648958400000,0,AP,[],,3,122,Brooklyn,Bedford-Stuyvesant,2022
659,11877,-73.9397153,40.6958641,17.0,1.7,Installed,1649185083000,1648958400000,0,AP,[],,3,122,Brooklyn,Bedford-Stuyvesant,2022
660,11878,-73.9400445,40.6959045,17.0,1.7,Installed,1649271483000,1648958400000,0,AP,[],,3,122,Brooklyn,Bedford-Stuyvesant,2022
661,11912,-73.9189403,40.6870634,31.0,3.1,Installed,1649532918620,1652846400000,-1,Omni,"[""11912.jpg"",""11912a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
662,11916,-73.9292532,40.690715,28.0,2.8,Installed,1649683585019,1651723200000,-1,Omni,"[""11916.jpg"",""11916a.jpg"",""11916b.jpg"",""11916c.jpg"",""11916d.jpg"",""11916e.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
663,11925,-73.9135008,40.6997495,32.0,3.2,Installed,1649858041393,1649822400000,0,Omni,[],,4,221,Brooklyn,Bushwick,2022
664,11930,-73.9352278,40.6956674,32.0,3.2,Installed,1649924125416,1651118400000,-1,Omni,"[""11930.jpg"",""11930a.jpg"",""11930b.jpg"",""11930c.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
665,11934,-73.9347059,40.7136383,28.0,2.8,Installed,1649949481979,1655956800000,-1,Omni,[],,4,216,Brooklyn,Williamsburg,2022
666,11943,-73.9532948,40.6831066,39.0,3.9,Installed,1650130270689,1654056000000,-1,Omni,"[""11943.jpg"",""11943a.jpg"",""11943b.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
667,11960,-73.947348,40.721094,31.0,3.1,Installed,1650385741531,1662004800000,-1,Omni only,"[""11960.jpg"",""11960a.jpg""]",,3,113,Brooklyn,Greenpoint,2022
668,11965,-73.9624828,40.6781048,49.0,4.9,Installed,1650460207014,1666324800000,-1,460-8a,[],,3,130,Brooklyn,Crown Heights,2022
669,11989,-73.9668757,40.6734804,62.0,6.2,Installed,1650909124011,1652068800000,-1,460-8a,"[""11989.jpg"",""11989a.jpg"",""11989b.jpg""]",,3,126,Brooklyn,Prospect Heights,2022
670,12035,-73.9518156,40.6776651,41.0,4.1,Installed,1651374117543,1659585600000,-1,Omni,"[""12035.jpg"",""12035a.jpg"",""12035b.jpg"",""12035c.jpg"",""12035d.jpg"",""12035e.jpg""]",,3,130,Brooklyn,Crown Heights,2022
671,12036,-73.9057412,40.7015301,36.0,3.6,Installed,1651426592228,1652587200000,-1,Omni only,"[""""12036.jpg""""]",,4,218,Queens,Ridgewood,2022
672,12071,-73.9570064,40.686679,34.0,3.4,Installed,1651943567665,1658721600000,-1,460-26E,"[""12071.jpg"",""12071a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
673,12074,-73.952629,40.6733711,43.0,4.3,Installed,1651980791656,1652846400000,-1,Omni,[],,3,130,Brooklyn,Crown Heights,2022
674,12103,-73.9613091,40.685891,34.0,3.4,Installed,1652394799929,1656216000000,-1,hub 60lr to Wave60 + Omni,"[""12103.jpg"",""12103a.jpg"",""12103b.jpg""]",hub,3,120,Brooklyn,Clinton Hill,2022
675,12117,-73.951904,40.819047,65.0,6.5,Installed,1652710181165,1663041600000,-1,Omni + sector,[],,1,4,Manhattan,Harlem,2022
676,12122,-73.9551905,40.6746413,46.0,4.6,Installed,1652733490996,1654228800000,0,131-12F,"[""12122.jpg"",""12122a.jpg""]",,3,130,Brooklyn,Crown Heights,2022
677,12148,-73.9977061,40.6595849,17.0,1.7,Installed,1653004601538,1663473600000,-1,Omni only,"[""12148.jpg"",""12148a.jpg"",""12148b.jpg""]",,3,137,Brooklyn,Sunset Park,2022
678,12159,-73.969449,40.692433,30.0,3.0,Installed,1653267133671,1653883200000,-1,Omni only,[],,3,120,Brooklyn,Clinton Hill,2022
679,12161,-73.9395412,40.6730165,40.0,4.0,Installed,1653280331185,1662868800000,-1,Omni,"[""12161.jpg"",""12161a.jpg"",""12161b.jpg"",""12161c.jpg""]",,3,130,Brooklyn,Crown Heights,2022
680,12169,-73.9429051,40.6857919,30.0,3.0,Installed,1653412967914,1655870400000,-1,Omni only,[],,3,122,Brooklyn,Bedford-Stuyvesant,2022
681,12185,-73.9317341,40.6975581,32.0,3.2,Installed,1653602887870,1653710400000,-1,Omni only,[],,4,221,Brooklyn,Bushwick,2022
682,12223,-73.9897852,40.7160348,34.0,3.4,Installed,1654127443924,1655092800000,-1,Omni,"[""12223.jpg"",""12223a.jpg"",""12223b.jpg"",""12223c.jpg"",""12223d.jpg"",""12223e.jpg"",""12223f.jpg"",""12223g.jpg""]",,1,30,Manhattan,Chinatown,2022
683,12225,-73.9458786,40.8139069,21.0,2.1,Installed,1654186752899,1654920000000,-1,Omni + AP,[],,1,4,Manhattan,Harlem,2022
684,12226,-73.9469462,40.8040254,21.0,2.1,Installed,1654186963586,1654315200000,-1,Omni + AP,[],,1,4,Manhattan,Harlem,2022
685,12324,-73.9465392,40.6831776,29.0,2.9,Installed,1655388963177,1661227200000,-1,131-25G,[],,3,122,Brooklyn,Bedford-Stuyvesant,2022
686,12338,-73.9858266,40.720889,26.0,2.6,Installed,1655564365634,1663905600000,-1,Omni,"[""12338.jpg"",""12338a.jpg"",""12338b.jpg""]",,1,29,Manhattan,Lower East Side,2022
687,12429,-73.9274436,40.6997597,28.0,2.8,Installed,1657118024164,1659240000000,0,Omni,[],,4,221,Brooklyn,Bushwick,2022
688,12485,-73.9001714,40.6997177,35.0,3.5,Installed,1657897105265,1659326400000,-1,Omni,[],,4,218,Queens,Ridgewood,2022
689,12490,-73.9478073,40.6949786,23.0,2.3,Installed,1657905128001,1658980800000,0,Omni,[],,3,122,Brooklyn,Bedford-Stuyvesant,2022
690,12515,-73.9556414,40.6556775,41.0,4.1,Installed,1658258801577,1658289600000,0,410-15C,[],,3,134,Brooklyn,Prospect-Lefferts Gardens,2022
691,12525,-73.9920706,40.7193033,31.0,3.1,Installed,1658357459460,1660795200000,-1,Omni,"[""12525.jpg"",""12525a.jpg""]",,1,29,Manhattan,Lower East Side,2022
692,12532,-73.9951983,40.7134583,30.0,3.0,Installed,1658444940838,1660536000000,-1,Omni,"[""""12532.jpg""""]",,1,30,Manhattan,Chinatown,2022
693,12557,-74.0092299,40.647376,41.0,4.1,Installed,1658805716427,1661572800000,-1,Omni,[],,3,137,Brooklyn,Sunset Park,2022
694,12572,-73.9396674,40.691816,29.0,2.9,Installed,1659012636285,1661227200000,-1,Omni,"[""""12572.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
695,12578,-73.9965174,40.6834768,27.0,2.7,Installed,1659042247745,1663732800000,-1,Omni,"[""12578.jpg"",""12578a.jpg""]",,3,125,Brooklyn,Carroll Gardens,2022
696,12594,-73.9465904,40.8220835,49.0,4.9,Installed,1659375305026,1660968000000,-1,Omni,[],,1,4,Manhattan,Harlem,2022
697,12624,-73.9803093,40.6873262,27.0,2.7,Installed,1659723941280,1662696000000,-1,SXT Kiosk + vpn,"[""""12624.jpg""""]",,3,123,Brooklyn,Boerum Hill,2022
698,12627,-73.9816141,40.6722614,32.0,3.2,Installed,1659883741639,1659844800000,-1,SXT Kiosk + vpn,[],,3,129,Brooklyn,Park Slope,2022
699,12630,-74.0001864,40.6487759,55.0,5.5,Installed,1659896671921,1660276800000,-1,Omni only,[],,3,137,Brooklyn,Sunset Park,2022
700,12667,-73.922049,40.6818405,26.0,2.6,Installed,1660579563980,1662091200000,-1,Omni,"[""12667.jpg"",""12667a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
701,12678,-73.9573972,40.6863978,5.0,0.5,Installed,1660739300538,1662264000000,-1,Omni only,"[""12678.jpg"",""12678a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
702,12681,-73.9287604,40.6851499,28.0,2.8,Installed,1660755840253,1662868800000,-1,Omni only,"[""""12681.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
703,12701,-73.963199,40.6802606,46.0,4.6,Installed,1661178972486,1666238400000,-1,60lr to Wave60 + Omni,"[""12701.jpg"",""12701a.jpg""]",,3,130,Brooklyn,Crown Heights,2022
704,12719,-73.997875,40.7132506,22.0,2.2,Installed,1661445078202,1663732800000,-1,Omni,"[""12719.jpg"",""12719a.jpg"",""12719b.jpg"",""12719c.jpg"",""12719d.jpg""]",,1,30,Manhattan,Chinatown,2022
705,12750,-73.9374976,40.6667937,55.0,5.5,Installed,1661807355901,1663387200000,0,Omni,"[""12750.jpg"",""12750a.jpg"",""12750b.jpg""]",,3,130,Brooklyn,Crown Heights,2022
706,12809,-73.9385256,40.6915364,28.0,2.8,Installed,1662753381241,1662696000000,-1,410-12G,[],,3,122,Brooklyn,Bedford-Stuyvesant,2022
707,12832,-73.9323745,40.6856677,33.0,3.3,Installed,1663079260517,1665374400000,-1,Omni,"[""12832.jpg"",""12832a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
708,12928,-73.9382885,40.6829584,29.0,2.9,Installed,1664418954888,1666152000000,-1,Omni,"[""12928.jpg"",""12928a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2022
709,12961,-73.9191319,40.688061,37.0,3.7,Installed,1664977464427,1664337600000,-1,460-7D,[],,4,221,Brooklyn,Bushwick,2022
